,Austin,Paris,Los Angeles,Lihue,City of New York,San Francisco,Olathe,Coral Springs,Curitiba,Vancouver,Boston,Denver,Memphis,San Marcos,Mesquite,Anaheim,Town of Vestal,Santa Clara,Santa Cruz,Leawood,San Mateo,Plano,Indianapolis,Incline Village-Crystal Bay,Clackamas County,Washington,Cedar Park,Asheville,Palo Alto,Mexico city,Atlanta,Chicago,Falcon Heights,Daly City,Boulder,Portland,West Vancouver,Chapel Hill,Oklahoma City,Kent,Las Vegas Valley,Leavenworth,Kansas City,Bad Hindelang,Pelham,Orange County,London,Prairie Village,Long Beach,Ashland,Redwood City,City of Cape Town,Newport Beach,Leeds and the Thousand Islands,Campbell,Dallas,Unknown,Marfa,Southlake,San Mateo County,Fort Worth,Bath,Strasbourg,Santa Clara County,Overland Park,Silverdale,Berkeley,Oakland Park,Burnet County,East Palo Alto,Miami Gardens,North Little Rock,Grapevine,Durham,Manor,Seattle,Colorado Springs,Tampa,Saint Louis County,Saint Charles,Trelleborg,Van Horn,Sunnyvale,Galveston,NÃ¼rnberg,Draper,Essaouira,Brighton,Mission Viejo,San Clemente,Mauregard,Stockholm,Jersey Village,Anchorage,Albuquerque,Layton,Louisville,Schwechat,Banning,Rotterdam,Medebach,Barcelona,Kalamazoo County,MÃ¼nchen,Moore,Skokie,Houston,Wichita,Des Moines,Spokane,Ridgewood,Riverside County,Saint Paul,Burnaby,Mission,Cleveland,San Jose,Lawrence,Providence,Mountlake Terrace,Burbank,Milwaukee,Waitemata,Travis County,Saskatoon,City of Saratoga Springs,Gaithersburg,New Braunfels,Henderson,Phoenix
Seattle,0.07222222222222222,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.0909090909090909,0.06060606060606061,0.037037037037037035,0.037037037037037035,0.008264462809917354,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.027210884353741492,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.0012037037037037038,0.0012037037037037038,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0012037037037037038,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.08333333333333333,0.018518518518518517,0.14285714285714285,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.003611111111111111,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.3333333333333333,0.0,0.14814814814814814,0.16666666666666666,0.004814814814814815,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0012037037037037038,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.3333333333333333,0.08333333333333333,0.14814814814814814,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.020833333333333332,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012037037037037038,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02040816326530612,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.0012037037037037038,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0024074074074074076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.018518518518518517
Colorado Springs,0.0962962962962963,0.14814814814814814,0.1111111111111111,0.4444444444444444,0.1212121212121212,0.0808080808080808,0.024691358024691357,0.024691358024691357,0.011019283746556472,0.4444444444444444,0.1111111111111111,0.14814814814814814,0.0032098765432098768,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.04081632653061224,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0016049382716049384,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.14285714285714285,0.0016049382716049384,0.0016049382716049384,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0016049382716049384,0.4444444444444444,0.14814814814814814,0.4444444444444444,0.1111111111111111,0.009259259259259259,0.12698412698412698,0.027777777777777776,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0016049382716049384,0.4444444444444444,0.05555555555555555,0.4444444444444444,0.0016049382716049384,0.4444444444444444,0.004814814814814814,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.14814814814814814,0.0,0.2222222222222222,0.0064197530864197536,0.4444444444444444,0.0016049382716049384,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.0016049382716049384,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016049382716049384,0.4444444444444444,0.1111111111111111,1.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.027777777777777776,0.027777777777777776,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016049382716049384,0.027777777777777776,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.018140589569160995,0.4444444444444444,0.1111111111111111,0.07407407407407407,0.0016049382716049384,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0032098765432098768,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.009259259259259259
Tampa,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.08333333333333333,0.08333333333333333,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.5,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.041666666666666664,0.21428571428571427,0.03125,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.0,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.25,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.5,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.041666666666666664,0.5,0.125,0.3333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.5,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.041666666666666664
Saint Louis County,0.06666666666666667,0.005185185185185185,0.0036111111111111114,0.014444444444444446,0.00393939393939394,0.003131313131313131,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.014444444444444446,0.0036111111111111114,0.004814814814814815,0.0022222222222222222,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0036111111111111114,0.007222222222222223,0.0022222222222222222,0.007222222222222223,0.007222222222222223,0.007222222222222223,0.004814814814814815,0.0011111111111111111,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.004126984126984127,0.0011111111111111111,0.0011111111111111111,0.0036111111111111114,0.0036111111111111114,0.014444444444444446,0.004814814814814815,0.00962962962962963,0.0011111111111111111,0.014444444444444446,0.004814814814814815,0.014444444444444446,0.0036111111111111114,0.0011111111111111111,0.004126984126984127,0.0033333333333333335,0.014444444444444446,0.014444444444444446,0.007222222222222223,0.0018055555555555557,0.014444444444444446,0.0036111111111111114,0.007222222222222223,0.014444444444444446,0.0036111111111111114,0.014444444444444446,0.014444444444444446,0.007222222222222223,0.007222222222222223,0.014444444444444446,0.007222222222222223,0.0036111111111111114,0.014444444444444446,0.014444444444444446,0.0011111111111111111,0.014444444444444446,0.0018055555555555557,0.014444444444444446,0.0011111111111111111,0.014444444444444446,0.0033333333333333335,0.007222222222222223,0.0036111111111111114,0.014444444444444446,0.0016049382716049384,0.014444444444444446,0.014444444444444446,0.004814814814814815,0.0064197530864197536,0.007222222222222223,0.0,0.014444444444444446,0.0011111111111111111,0.014444444444444446,0.007222222222222223,0.014444444444444446,0.0011111111111111111,0.0036111111111111114,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0011111111111111111,0.014444444444444446,0.0036111111111111114,0.0064197530864197536,0.014444444444444446,0.0036111111111111114,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0011111111111111111,0.0033333333333333335,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0011111111111111111,0.0011111111111111111,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0011111111111111111,0.014444444444444446,0.0036111111111111114,0.0024074074074074076,0.0011111111111111111,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0036111111111111114,0.0022222222222222222,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.014444444444444446,0.0011111111111111111
Saint Charles,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,0.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Trelleborg,0.016666666666666666,0.0012962962962962963,0.0009027777777777778,0.0036111111111111114,0.000984848484848485,0.0007828282828282828,0.0002777777777777778,0.0002777777777777778,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0012037037037037038,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0005555555555555556,0.0018055555555555557,0.0018055555555555557,0.0018055555555555557,0.0012037037037037038,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0010317460317460319,0.0002777777777777778,0.0002777777777777778,0.0009027777777777778,0.0009027777777777778,0.0036111111111111114,0.0012037037037037038,0.0024074074074074076,0.0002777777777777778,0.0036111111111111114,0.0012037037037037038,0.0036111111111111114,0.0009027777777777778,0.0002777777777777778,0.0010317460317460319,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0004513888888888889,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0018055555555555557,0.0036111111111111114,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0004513888888888889,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0008333333333333334,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0004012345679012346,0.0036111111111111114,0.0036111111111111114,0.0012037037037037038,0.0016049382716049384,0.0018055555555555557,0.0011111111111111111,0.0036111111111111114,0.0,0.0036111111111111114,0.0018055555555555557,0.0036111111111111114,0.0002777777777777778,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0016049382716049384,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0006018518518518519,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778
Van Horn,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,0.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Sunnyvale,0.10833333333333334,0.16666666666666666,0.125,0.5,0.13636363636363635,0.09090909090909091,0.027777777777777776,0.027777777777777776,0.012396694214876032,0.5,0.125,0.16666666666666666,0.0036111111111111114,0.5,0.5,0.5,0.125,0.25,0.04081632653061224,0.25,0.25,0.25,0.16666666666666666,0.0018055555555555557,0.5,0.5,0.5,0.5,0.14285714285714285,0.0018055555555555557,0.0018055555555555557,0.125,0.125,0.5,0.16666666666666666,0.3333333333333333,0.0018055555555555557,0.5,0.16666666666666666,0.5,0.125,0.010416666666666666,0.14285714285714285,0.03125,0.5,0.5,0.25,0.0625,0.5,0.125,0.25,0.5,0.125,0.5,0.5,0.25,0.25,0.5,0.25,0.125,0.5,0.5,0.0018055555555555557,0.5,0.0625,0.5,0.0018055555555555557,0.5,0.005416666666666667,0.25,0.125,0.5,0.05555555555555555,0.5,0.5,0.16666666666666666,0.2222222222222222,0.25,0.007222222222222223,0.5,0.0018055555555555557,0.5,0.0,0.5,0.0018055555555555557,0.125,0.5,0.5,0.5,0.5,0.5,0.0018055555555555557,0.5,0.125,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.03125,0.03125,0.5,0.5,0.5,0.5,0.0018055555555555557,0.03125,0.5,0.5,0.5,0.5,0.5,0.5,0.02040816326530612,0.5,0.5,0.08333333333333333,0.0018055555555555557,0.5,0.5,0.5,0.125,0.0036111111111111114,0.5,0.5,0.5,0.5,0.5,0.010416666666666666
Galveston,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,0.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
NÃ¼rnberg,0.016666666666666666,0.0012962962962962963,0.0009027777777777778,0.0036111111111111114,0.000984848484848485,0.0007828282828282828,0.0002777777777777778,0.0002777777777777778,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0012037037037037038,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0005555555555555556,0.0018055555555555557,0.0018055555555555557,0.0018055555555555557,0.0012037037037037038,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0010317460317460319,0.0002777777777777778,0.0002777777777777778,0.0009027777777777778,0.0009027777777777778,0.0036111111111111114,0.0012037037037037038,0.0024074074074074076,0.0002777777777777778,0.0036111111111111114,0.0012037037037037038,0.0036111111111111114,0.0009027777777777778,0.0002777777777777778,0.0010317460317460319,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0004513888888888889,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0018055555555555557,0.0036111111111111114,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0004513888888888889,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0008333333333333334,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0004012345679012346,0.0036111111111111114,0.0036111111111111114,0.0012037037037037038,0.0016049382716049384,0.0018055555555555557,0.0011111111111111111,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0018055555555555557,0.0036111111111111114,0.0,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0016049382716049384,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0006018518518518519,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778
Draper,0.05416666666666667,0.08333333333333333,0.0625,0.25,0.06818181818181818,0.045454545454545456,0.027777777777777776,0.027777777777777776,0.006198347107438016,0.25,0.0625,0.08333333333333333,0.0018055555555555557,0.25,0.25,0.25,0.0625,0.5,0.02040816326530612,0.125,0.125,0.125,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.07142857142857142,0.0009027777777777778,0.0009027777777777778,0.0625,0.25,0.25,0.08333333333333333,0.16666666666666666,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0625,0.013888888888888888,0.10714285714285714,0.015625,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.25,0.0625,0.25,0.25,0.125,0.125,0.25,0.125,0.0625,0.25,0.25,0.0009027777777777778,0.25,0.08333333333333333,0.25,0.0009027777777777778,0.25,0.0027083333333333334,0.125,0.0625,0.25,0.027777777777777776,0.25,0.25,0.08333333333333333,0.1111111111111111,0.125,0.0036111111111111114,0.25,0.0009027777777777778,0.25,0.125,0.25,0.0009027777777777778,0.0,0.25,0.25,0.25,0.25,0.25,0.0009027777777777778,0.25,0.25,0.1111111111111111,0.25,0.0625,0.25,0.25,0.25,0.015625,0.015625,0.25,0.25,0.25,0.25,0.0009027777777777778,0.015625,0.25,0.25,0.25,0.25,0.25,0.25,0.01530612244897959,0.25,0.0625,0.08333333333333333,0.0009027777777777778,0.25,0.25,0.25,0.25,0.0018055555555555557,0.25,0.25,0.25,0.25,0.25,0.013888888888888888
